ID,trial,Age,Sex,Race,condition,adaptor,voice,pitch.judgement,attraction,masculinity,likability,friends,typicality
157,8,22,2,4,atypical,748,730,2,5,6,7,6,6
157,9,22,2,4,atypical,744,722,2,6,7,8,8,6
157,10,22,2,4,atypical,737,719,3,4,8,6,6,7
157,11,22,2,4,atypical,744,716,2,2,6,4,3,4
157,12,22,2,4,atypical,721,714,2,5,7,4,4,7
157,13,22,2,4,atypical,748,713,2,3,7,5,5,6
157,14,22,2,4,atypical,750,710,2,6,7,6,5,7
157,15,22,2,4,atypical,737,709,3,5,7,6,5,7
157,16,22,2,4,atypical,748,707,2,6,4,5,5,6
157,17,22,2,4,atypical,744,706,2,6,6,7,6,8
157,18,22,2,4,atypical,737,704,1,4,3,4,5,5
157,19,22,2,4,atypical,721,703,1,6,7,6,6,7
157,20,22,2,4,atypical,750,701,2,4,4,6,4,5
158,1,28,1,4,typical,721,749,1,7,7,7,7,7
158,2,28,1,4,typical,744,746,1,6,7,6,7,7
158,3,28,1,4,typical,737,745,3,7,7,6,6,6
158,4,28,1,4,typical,750,743,1,6,6,7,7,6
158,5,28,1,4,typical,748,740,1,6,6,5,7,6
158,6,28,1,4,typical,750,736,1,6,6,7,7,6
158,7,28,1,4,typical,721,733,1,5,5,6,4,5
158,8,28,1,4,typical,748,730,1,5,6,4,4,6
158,9,28,1,4,typical,744,722,1,5,6,6,6,6
158,10,28,1,4,typical,737,719,1,4,5,6,5,5
158,11,28,1,4,typical,744,716,1,4,6,5,5,3
158,12,28,1,4,typical,721,714,1,7,6,6,6,4
158,13,28,1,4,typical,748,713,3,4,5,5,5,5
158,14,28,1,4,typical,750,710,1,7,6,7,7,6
158,15,28,1,4,typical,737,709,1,6,5,6,6,5
158,16,28,1,4,typical,748,707,1,4,3,5,5,3
158,17,28,1,4,typical,744,706,1,7,4,7,7,4
158,18,28,1,4,typical,737,704,1,3,3,4,3,2
158,19,28,1,4,typical,721,703,1,6,5,6,6,5
158,20,28,1,4,typical,750,701,1,7,4,6,6,6
159,1,30,2,4,atypical,721,749,1,6,6,5,5,6
159,2,30,2,4,atypical,744,746,2,7,7,6,7,5
159,3,30,2,4,atypical,737,745,2,2,6,5,5,6
159,4,30,2,4,atypical,750,743,2,3,4,6,6,6
159,5,30,2,4,atypical,748,740,3,5,5,4,5,5
159,6,30,2,4,atypical,750,736,2,6,4,5,5,6
159,7,30,2,4,atypical,721,733,2,7,7,7,8,6
159,8,30,2,4,atypical,748,730,2,4,6,5,5,5
159,9,30,2,4,atypical,744,722,2,7,6,4,5,4
159,10,30,2,4,atypical,737,719,2,3,4,3,4,6
159,11,30,2,4,atypical,744,716,2,3,6,3,3,6
159,12,30,2,4,atypical,721,714,2,5,6,4,4,6
159,13,30,2,4,atypical,748,713,2,6,6,6,5,5
159,14,30,2,4,atypical,750,710,3,3,4,4,4,4
159,15,30,2,4,atypical,737,709,2,6,4,4,4,5
159,16,30,2,4,atypical,748,707,2,3,4,4,4,5
159,17,30,2,4,atypical,744,706,2,2,6,4,4,5
159,18,30,2,4,atypical,737,704,1,2,7,3,3,5
159,19,30,2,4,atypical,721,703,1,4,4,5,5,5
159,20,30,2,4,atypical,750,701,2,3,3,6,6,5
160,1,39,1,2,typical,750,701,1,9,5,9,9,9
160,2,39,1,2,typical,721,703,1,7,6,7,7,8
160,3,39,1,2,typical,737,704,1,6,3,5,4,5
160,4,39,1,2,typical,744,706,1,7,7,9,9,9
160,5,39,1,2,typical,748,707,1,8,5,6,6,7
160,6,39,1,2,typical,737,709,1,8,8,6,7,9
160,7,39,1,2,typical,750,710,1,9,5,9,9,6
160,8,39,1,2,typical,748,713,1,3,8,2,1,2
160,9,39,1,2,typical,721,714,2,6,5,5,5,9
160,10,39,1,2,typical,744,716,1,9,5,9,8,8
160,11,39,1,2,typical,737,719,1,9,6,9,8,7
160,12,39,1,2,typical,744,722,1,9,7,9,9,9
160,13,39,1,2,typical,748,730,1,5,5,4,1,4
160,14,39,1,2,typical,721,733,1,8,6,8,8,9
160,15,39,1,2,typical,750,736,1,7,6,5,6,7
160,16,39,1,2,typical,748,740,2,7,5,7,6,7
160,17,39,1,2,typical,750,743,1,9,5,8,9,9
160,18,39,1,2,typical,737,745,1,5,3,4,4,6
160,19,39,1,2,typical,744,746,1,8,7,9,9,8
160,20,39,1,2,typical,721,749,1,7,1,5,5,3
161,1,23,2,3,typical,721,749,1,9,7,7,8,4
161,2,23,2,3,typical,744,746,2,5,6,6,6,8
161,3,23,2,3,typical,737,745,1,1,6,6,5,5
161,4,23,2,3,typical,750,743,2,1,4,7,7,5
161,5,23,2,3,typical,748,740,1,1,6,6,6,6
161,6,23,2,3,typical,750,736,1,4,6,6,6,6
161,7,23,2,3,typical,721,733,1,1,4,6,6,6
161,8,23,2,3,typical,748,730,1,5,5,6,6,7
161,9,23,2,3,typical,744,722,3,5,5,7,7,6
161,10,23,2,3,typical,737,719,1,1,4,5,6,6
161,11,23,2,3,typical,744,716,3,1,4,4,5,5
161,12,23,2,3,typical,721,714,1,5,5,6,5,5
161,13,23,2,3,typical,748,713,3,6,6,6,6,6
161,14,23,2,3,typical,750,710,1,6,6,5,5,5
161,15,23,2,3,typical,737,709,3,1,4,5,5,5
161,16,23,2,3,typical,748,707,3,4,5,5,5,5
161,17,23,2,3,typical,744,706,1,1,5,5,5,5
161,18,23,2,3,typical,737,704,3,3,5,4,4,5
161,19,23,2,3,typical,721,703,1,5,5,5,5,5
161,20,23,2,3,typical,750,701,2,4,5,4,4,4
162,1,21,1,3,typical,721,749,1,7,6,7,8,5
162,2,21,1,3,typical,744,746,3,5,8,7,5,5
162,3,21,1,3,typical,737,745,1,4,4,4,4,6
162,4,21,1,3,typical,750,743,2,8,5,6,7,2
162,5,21,1,3,typical,748,740,2,4,6,4,4,5
162,6,21,1,3,typical,750,736,2,7,6,8,8,4
162,7,21,1,3,typical,721,733,1,5,4,5,6,4
162,8,21,1,3,typical,748,730,3,4,3,3,4,3
162,9,21,1,3,typical,744,722,2,4,5,2,3,5
162,10,21,1,3,typical,737,719,1,7,4,2,2,5
162,11,21,1,3,typical,744,716,3,4,4,5,6,3
162,12,21,1,3,typical,721,714,1,7,8,6,5,5
162,13,21,1,3,typical,748,713,3,4,5,6,6,6
162,14,21,1,3,typical,750,710,1,6,3,6,5,6
162,15,21,1,3,typical,737,709,1,4,5,5,6,5
162,16,21,1,3,typical,748,707,3,4,5,7,6,4
162,17,21,1,3,typical,744,706,1,3,3,5,5,5
162,18,21,1,3,typical,737,704,1,5,4,5,4,7
162,19,21,1,3,typical,721,703,1,5,3,6,4,4
162,20,21,1,3,typical,750,701,1,6,4,5,6,3
163,1,20,2,4,atypical,750,701,2,2,3,4,6,5
163,2,20,2,4,atypical,721,703,1,5,2,7,8,4
163,3,20,2,4,atypical,737,704,1,2,6,3,2,5
163,4,20,2,4,atypical,744,706,2,6,5,7,6,8
163,5,20,2,4,atypical,748,707,2,3,6,5,3,9
163,6,20,2,4,atypical,737,709,1,6,6,7,7,8
163,7,20,2,4,atypical,750,710,2,8,7,6,8,7
163,8,20,2,4,atypical,748,713,2,1,2,3,1,4
163,9,20,2,4,atypical,721,714,2,6,5,7,8,4
163,10,20,2,4,atypical,744,716,2,2,3,2,1,3
163,11,20,2,4,atypical,737,719,2,1,2,2,1,8
163,12,20,2,4,atypical,744,722,2,4,6,7,3,9
163,13,20,2,4,atypical,748,730,2,5,5,4,6,5
163,14,20,2,4,atypical,721,733,1,7,6,7,5,8
163,15,20,2,4,atypical,750,736,2,4,3,5,6,5
163,16,20,2,4,atypical,748,740,1,4,6,5,3,6
163,17,20,2,4,atypical,750,743,2,4,4,4,4,4
163,18,20,2,4,atypical,737,745,1,1,5,1,1,6
163,19,20,2,4,atypical,744,746,2,5,7,6,3,8
163,20,20,2,4,atypical,721,749,2,7,6,7,7,7
164,1,21,2,4,typical,750,701,1,2,1,3,3,3
164,2,21,2,4,typical,721,703,1,2,3,2,2,9
164,3,21,2,4,typical,737,704,1,3,2,3,3,4
164,4,21,2,4,typical,744,706,3,4,4,4,5,2
164,5,21,2,4,typical,748,707,1,1,1,4,3,3
164,6,21,2,4,typical,737,709,1,4,3,4,4,5
164,7,21,2,4,typical,750,710,1,4,3,4,5,4
164,8,21,2,4,typical,748,713,1,3,7,5,5,5
164,9,21,2,4,typical,721,714,1,1,4,1,1,6
164,10,21,2,4,typical,744,716,1,3,5,4,4,5
164,11,21,2,4,typical,737,719,1,1,2,2,2,6
164,12,21,2,4,typical,744,722,1,4,4,5,5,3
164,13,21,2,4,typical,748,730,1,2,3,4,4,3
164,14,21,2,4,typical,721,733,1,4,3,5,6,4
164,15,21,2,4,typical,750,736,1,1,1,1,1,8
164,16,21,2,4,typical,748,740,1,3,2,4,4,3
164,17,21,2,4,typical,750,743,1,4,3,5,5,6
164,18,21,2,4,typical,737,745,1,4,5,5,6,3
164,19,21,2,4,typical,744,746,1,4,5,5,5,4
164,20,21,2,4,typical,721,749,1,3,3,4,4,6
166,1,20,2,4,atypical,721,749,1,8,7,5,4,7
166,2,20,2,4,atypical,744,746,2,5,8,6,5,7
166,3,20,2,4,atypical,737,745,2,6,4,7,6,4
166,4,20,2,4,atypical,750,743,3,8,7,7,6,5
166,5,20,2,4,atypical,748,740,1,4,6,7,6,7
166,6,20,2,4,atypical,750,736,2,5,8,3,4,7
166,7,20,2,4,atypical,721,733,1,7,7,6,6,5
166,8,20,2,4,atypical,748,730,3,8,7,5,5,6
166,9,20,2,4,atypical,744,722,1,5,9,4,3,8
166,10,20,2,4,atypical,737,719,2,4,4,6,5,7
166,11,20,2,4,atypical,744,716,2,6,7,4,4,6
166,12,20,2,4,atypical,721,714,1,7,8,7,5,7
166,13,20,2,4,atypical,748,713,2,5,6,5,4,6
166,14,20,2,4,atypical,750,710,2,7,7,6,5,7
166,15,20,2,4,atypical,737,709,3,5,3,6,6,4
166,16,20,2,4,atypical,748,707,3,2,9,3,2,7
166,17,20,2,4,atypical,744,706,1,7,7,6,5,7
166,18,20,2,4,atypical,737,704,1,3,7,6,5,4
166,19,20,2,4,atypical,721,703,1,5,7,5,4,7
166,20,20,2,4,atypical,750,701,2,2,5,5,5,5
167,1,18,2,2,typical,750,701,1,9,7,9,9,1
167,2,18,2,2,typical,721,703,1,8,6,8,9,7
167,3,18,2,2,typical,737,704,1,3,1,5,7,8
167,4,18,2,2,typical,744,706,1,9,7,9,9,6
167,5,18,2,2,typical,748,707,2,4,2,6,5,8
167,6,18,2,2,typical,737,709,1,8,6,8,9,6
167,7,18,2,2,typical,750,710,3,6,3,7,4,8
167,8,18,2,2,typical,748,713,1,4,2,5,3,9
167,9,18,2,2,typical,721,714,1,1,1,1,1,9
167,10,18,2,2,typical,744,716,2,8,6,6,5,5
167,11,18,2,2,typical,737,719,1,1,1,6,3,9
167,12,18,2,2,typical,744,722,1,1,1,8,5,9
167,13,18,2,2,typical,748,730,1,3,1,1,1,8
167,14,18,2,2,typical,721,733,1,1,2,3,1,9
167,15,18,2,2,typical,750,736,1,9,4,8,9,6
167,16,18,2,2,typical,748,740,1,2,1,1,1,8
167,17,18,2,2,typical,750,743,3,3,5,2,3,2
167,18,18,2,2,typical,737,745,1,5,9,4,5,4
167,19,18,2,2,typical,744,746,1,1,7,8,5,4
167,20,18,2,2,typical,721,749,1,9,6,7,9,2
168,1,51,2,4,atypical,750,701,2,7,6,7,7,6
168,2,51,2,4,atypical,721,703,2,6,6,7,8,8
168,3,51,2,4,atypical,737,704,1,4,7,4,1,7
168,4,51,2,4,atypical,744,706,2,7,6,6,4,7
168,5,51,2,4,atypical,748,707,2,7,8,7,6,8
168,6,51,2,4,atypical,737,709,3,7,8,8,8,8
168,7,51,2,4,atypical,750,710,2,6,7,4,3,7
168,8,51,2,4,atypical,748,713,2,6,6,7,7,8
168,9,51,2,4,atypical,721,714,2,8,7,6,6,9
168,10,51,2,4,atypical,744,716,2,4,6,2,1,7
168,11,51,2,4,atypical,737,719,2,6,6,4,2,8
168,12,51,2,4,atypical,744,722,2,8,8,8,7,9
168,13,51,2,4,atypical,748,730,2,7,6,6,3,8
168,14,51,2,4,atypical,721,733,2,6,7,8,8,7
168,15,51,2,4,atypical,750,736,3,3,6,4,2,7
168,16,51,2,4,atypical,748,740,2,6,6,5,3,6
168,17,51,2,4,atypical,750,743,3,7,6,7,7,6
168,18,51,2,4,atypical,737,745,1,4,8,6,4,8
168,19,51,2,4,atypical,744,746,2,8,8,8,8,8
168,20,51,2,4,atypical,721,749,2,6,6,4,2,8
169,1,24,2,4,typical,721,749,1,6,7,6,6,6
169,2,24,2,4,typical,744,746,2,6,6,6,6,7
169,3,24,2,4,typical,737,745,1,5,4,5,6,4
169,4,24,2,4,typical,750,743,2,6,5,7,7,5
169,5,24,2,4,typical,748,740,1,5,4,6,6,7
169,6,24,2,4,typical,750,736,1,5,5,5,5,7
169,7,24,2,4,typical,721,733,1,6,5,8,7,8
169,8,24,2,4,typical,748,730,1,5,6,5,6,6
169,9,24,2,4,typical,744,722,1,6,6,8,7,7
169,10,24,2,4,typical,737,719,1,5,7,7,6,7
169,11,24,2,4,typical,744,716,1,4,5,7,6,5
169,12,24,2,4,typical,721,714,1,4,6,6,5,7
169,13,24,2,4,typical,748,713,3,5,5,6,5,7
169,14,24,2,4,typical,750,710,1,5,5,6,5,8
169,15,24,2,4,typical,737,709,1,5,5,7,5,7
169,16,24,2,4,typical,748,707,1,4,6,6,5,7
169,17,24,2,4,typical,744,706,1,6,5,7,6,6
169,18,24,2,4,typical,737,704,1,4,5,5,5,6
169,19,24,2,4,typical,721,703,1,5,6,6,6,7
169,20,24,2,4,typical,750,701,1,5,5,6,5,7
170,1,20,2,3,typical,750,701,1,4,3,5,4,3
170,2,20,2,3,typical,721,703,1,7,7,7,7,7
170,3,20,2,3,typical,737,704,1,5,6,5,6,8
170,4,20,2,3,typical,744,706,3,6,6,6,6,7
170,5,20,2,3,typical,748,707,3,5,4,6,6,5
170,6,20,2,3,typical,737,709,1,6,5,6,6,6
170,7,20,2,3,typical,750,710,3,7,7,7,7,6
170,8,20,2,3,typical,748,713,1,2,4,3,2,2
170,9,20,2,3,typical,721,714,1,7,6,6,6,6
170,10,20,2,3,typical,744,716,3,2,2,2,2,2
170,11,20,2,3,typical,737,719,1,3,3,3,5,3
170,12,20,2,3,typical,744,722,3,4,4,5,5,4
170,13,20,2,3,typical,748,730,3,5,5,5,5,5
170,14,20,2,3,typical,721,733,1,3,4,4,3,4
170,15,20,2,3,typical,750,736,1,3,5,5,4,4
170,16,20,2,3,typical,748,740,1,6,6,6,6,6
170,17,20,2,3,typical,750,743,3,5,5,5,6,6
170,18,20,2,3,typical,737,745,1,2,7,3,3,3
170,19,20,2,3,typical,744,746,2,3,4,3,3,3
170,20,20,2,3,typical,721,749,1,7,7,7,7,7
171,1,20,2,4,atypical,721,749,1,7,7,8,8,8
171,2,20,2,4,atypical,744,746,2,5,8,6,5,6
171,3,20,2,4,atypical,737,745,1,2,2,2,3,3
171,4,20,2,4,atypical,750,743,2,3,5,5,4,4
171,5,20,2,4,atypical,748,740,3,7,6,6,6,6
171,6,20,2,4,atypical,750,736,2,7,7,8,8,8
171,7,20,2,4,atypical,721,733,1,3,3,4,4,3
171,8,20,2,4,atypical,748,730,2,3,4,3,4,4
171,9,20,2,4,atypical,744,722,2,4,6,4,4,4
171,10,20,2,4,atypical,737,719,3,7,7,6,6,6
171,11,20,2,4,atypical,744,716,2,4,4,4,4,4
171,12,20,2,4,atypical,721,714,1,8,8,8,8,6
171,13,20,2,4,atypical,748,713,2,7,7,6,5,5
171,14,20,2,4,atypical,750,710,2,9,8,8,8,7
171,15,20,2,4,atypical,737,709,2,7,7,7,6,6
171,16,20,2,4,atypical,748,707,2,8,5,8,8,6
171,17,20,2,4,atypical,744,706,1,3,6,5,5,5
171,18,20,2,4,atypical,737,704,2,3,3,3,2,5
171,19,20,2,4,atypical,721,703,1,7,6,6,6,4
171,20,20,2,4,atypical,750,701,2,3,3,7,7,4
172,1,28,2,5,typical,750,701,1,5,3,7,6,4
172,2,28,2,5,typical,721,703,1,6,7,7,7,7
172,3,28,2,5,typical,737,704,1,4,4,6,6,5
172,4,28,2,5,typical,744,706,2,5,3,7,7,5
172,5,28,2,5,typical,748,707,3,5,4,6,5,5
172,6,28,2,5,typical,737,709,1,7,5,7,8,6
172,7,28,2,5,typical,750,710,3,6,6,7,7,7
172,8,28,2,5,typical,748,713,3,4,8,6,5,7
172,9,28,2,5,typical,721,714,1,5,3,6,6,4
172,10,28,2,5,typical,744,716,3,5,5,6,6,5
172,11,28,2,5,typical,737,719,3,6,6,7,7,7
172,12,28,2,5,typical,744,722,1,8,8,8,8,8
172,13,28,2,5,typical,748,730,3,5,4,6,6,4
172,14,28,2,5,typical,721,733,1,7,5,8,8,5
172,15,28,2,5,typical,750,736,1,5,4,7,7,5
172,16,28,2,5,typical,748,740,3,7,6,7,7,6
172,17,28,2,5,typical,750,743,3,5,5,8,8,7
172,18,28,2,5,typical,737,745,1,6,6,6,7,6
172,19,28,2,5,typical,744,746,2,7,8,8,7,6
172,20,28,2,5,typical,721,749,1,7,6,7,7,6
173,1,27,2,4,atypical,721,749,1,8,8,5,5,5
173,2,27,2,4,atypical,744,746,2,7,7,4,5,5
173,3,27,2,4,atypical,737,745,1,3,5,5,5,3
173,4,27,2,4,atypical,750,743,2,7,7,6,5,2
173,5,27,2,4,atypical,748,740,1,5,5,5,5,3
173,6,27,2,4,atypical,750,736,3,3,5,4,4,3
173,7,27,2,4,atypical,721,733,1,6,5,5,5,3
173,8,27,2,4,atypical,748,730,3,3,5,5,5,2
173,9,27,2,4,atypical,744,722,2,7,7,6,5,5
173,10,27,2,4,atypical,737,719,1,5,4,4,4,4
173,11,27,2,4,atypical,744,716,2,3,5,3,3,3
173,12,27,2,4,atypical,721,714,1,7,6,6,5,5
173,13,27,2,4,atypical,748,713,3,2,5,4,4,2
173,14,27,2,4,atypical,750,710,2,5,5,6,5,4
173,15,27,2,4,atypical,737,709,2,4,5,4,4,4
173,16,27,2,4,atypical,748,707,2,4,5,5,4,4
173,17,27,2,4,atypical,744,706,2,5,5,4,4,5
173,18,27,2,4,atypical,737,704,3,3,4,4,4,4
173,19,27,2,4,atypical,721,703,1,7,6,4,4,7
173,20,27,2,4,atypical,750,701,2,3,4,4,4,3
174,1,20,2,1,atypical,721,749,1,7,6,8,6,6
174,2,20,2,1,atypical,744,746,2,3,3,3,3,6
174,3,20,2,1,atypical,737,745,1,4,4,6,4,4
174,4,20,2,1,atypical,750,743,2,5,3,7,6,4
174,5,20,2,1,atypical,748,740,3,6,7,6,6,5
174,6,20,2,1,atypical,750,736,2,6,7,6,5,4
174,7,20,2,1,atypical,721,733,1,4,4,5,5,4
174,8,20,2,1,atypical,748,730,3,3,3,3,3,2
174,9,20,2,1,atypical,744,722,2,5,8,6,7,8
174,10,20,2,1,atypical,737,719,3,3,6,5,4,3
174,11,20,2,1,atypical,744,716,3,3,3,3,2,1
174,12,20,2,1,atypical,721,714,1,3,2,7,8,2
174,13,20,2,1,atypical,748,713,2,1,4,4,3,1
174,14,20,2,1,atypical,750,710,2,5,5,5,5,5
174,15,20,2,1,atypical,737,709,1,3,3,4,1,8
174,16,20,2,1,atypical,748,707,3,2,3,3,1,5
174,17,20,2,1,atypical,744,706,1,2,1,2,4,4
174,18,20,2,1,atypical,737,704,3,2,3,2,1,4
174,19,20,2,1,atypical,721,703,1,3,3,3,2,7
174,20,20,2,1,atypical,750,701,2,4,1,2,1,3
175,1,23,1,3,typical,721,749,1,6,7,5,6,6
175,2,23,1,3,typical,744,746,3,7,7,8,8,7
175,3,23,1,3,typical,737,745,3,5,7,4,5,5
175,4,23,1,3,typical,750,743,2,7,5,8,8,7
175,5,23,1,3,typical,748,740,1,7,6,7,7,8
175,6,23,1,3,typical,750,736,1,6,6,7,7,5
175,7,23,1,3,typical,721,733,1,8,7,8,8,9
175,8,23,1,3,typical,748,730,1,5,6,6,6,7
175,9,23,1,3,typical,744,722,3,8,8,9,9,8
175,10,23,1,3,typical,737,719,1,7,6,6,5,8
175,11,23,1,3,typical,744,716,3,4,6,6,6,4
175,12,23,1,3,typical,721,714,1,7,3,7,7,3
175,13,23,1,3,typical,748,713,3,5,6,5,5,8
175,14,23,1,3,typical,750,710,1,6,6,7,7,8
175,15,23,1,3,typical,737,709,1,6,5,6,6,7
175,16,23,1,3,typical,748,707,3,7,6,7,7,8
175,17,23,1,3,typical,744,706,3,6,5,6,6,5
175,18,23,1,3,typical,737,704,1,4,6,4,5,5
175,19,23,1,3,typical,721,703,1,6,6,5,5,6
175,20,23,1,3,typical,750,701,2,5,5,6,6,6
176,1,26,2,4,typical,721,749,1,4,6,6,5,6
176,2,26,2,4,typical,744,746,2,6,5,7,7,7
176,3,26,2,4,typical,737,745,3,7,8,5,4,8
176,4,26,2,4,typical,750,743,2,8,3,8,8,6
176,5,26,2,4,typical,748,740,1,3,5,4,3,5
176,6,26,2,4,typical,750,736,2,5,6,6,5,6
176,7,26,2,4,typical,721,733,1,7,3,5,6,5
176,8,26,2,4,typical,748,730,2,8,8,8,6,7
176,9,26,2,4,typical,744,722,1,8,3,7,7,6
176,10,26,2,4,typical,737,719,1,8,8,8,8,8
176,11,26,2,4,typical,744,716,3,3,7,4,3,5
176,12,26,2,4,typical,721,714,3,7,7,7,6,6
176,13,26,2,4,typical,748,713,3,6,7,6,7,7
176,14,26,2,4,typical,750,710,1,6,3,5,5,6
176,15,26,2,4,typical,737,709,3,6,3,6,6,7
176,16,26,2,4,typical,748,707,2,7,3,5,6,7
176,17,26,2,4,typical,744,706,1,6,6,5,7,7
176,18,26,2,4,typical,737,704,1,4,4,4,3,4
176,19,26,2,4,typical,721,703,3,6,7,6,4,4
176,20,26,2,4,typical,750,701,1,7,4,4,5,4
177,1,20,2,4,atypical,750,701,2,1,6,3,2,9
177,2,20,2,4,atypical,721,703,2,2,7,5,3,8
177,3,20,2,4,atypical,737,704,2,1,7,1,1,7
177,4,20,2,4,atypical,744,706,2,4,6,6,3,8
177,5,20,2,4,atypical,748,707,2,7,3,8,8,4
177,6,20,2,4,atypical,737,709,1,2,9,3,1,7
177,7,20,2,4,atypical,750,710,2,3,8,4,2,8
177,8,20,2,4,atypical,748,713,2,1,9,3,1,8
177,9,20,2,4,atypical,721,714,2,1,7,1,1,7
177,10,20,2,4,atypical,744,716,2,1,4,1,1,5
177,11,20,2,4,atypical,737,719,2,5,4,5,3,5
177,12,20,2,4,atypical,744,722,2,3,7,4,1,8
177,13,20,2,4,atypical,748,730,2,2,8,4,1,8
177,14,20,2,4,atypical,721,733,3,2,4,5,4,6
177,15,20,2,4,atypical,750,736,2,5,7,2,1,8
177,16,20,2,4,atypical,748,740,2,3,7,3,1,7
177,17,20,2,4,atypical,750,743,2,4,7,3,1,7
177,18,20,2,4,atypical,737,745,3,3,7,2,1,7
177,19,20,2,4,atypical,744,746,2,1,7,2,1,7
177,20,20,2,4,atypical,721,749,1,5,8,3,1,7
178,1,29,2,3,atypical,750,701,2,3,3,6,5,6
178,2,29,2,3,atypical,721,703,2,6,5,6,6,6
178,3,29,2,3,atypical,737,704,2,4,5,5,5,6
178,4,29,2,3,atypical,744,706,2,6,6,6,6,6
178,5,29,2,3,atypical,748,707,2,5,5,5,5,7
178,6,29,2,3,atypical,737,709,2,6,5,6,6,7
178,7,29,2,3,atypical,750,710,2,6,6,6,6,7
178,8,29,2,3,atypical,748,713,2,4,6,6,6,7
178,9,29,2,3,atypical,721,714,2,6,5,6,6,7
178,10,29,2,3,atypical,744,716,2,6,5,6,6,7
178,11,29,2,3,atypical,737,719,2,5,4,5,5,7
178,12,29,2,3,atypical,744,722,2,6,6,6,6,7
178,13,29,2,3,atypical,748,730,2,4,4,5,5,7
178,14,29,2,3,atypical,721,733,1,5,5,6,6,7
178,15,29,2,3,atypical,750,736,2,4,4,6,6,7
178,16,29,2,3,atypical,748,740,2,6,6,6,6,7
178,17,29,2,3,atypical,750,743,2,5,5,5,5,7
178,18,29,2,3,atypical,737,745,2,7,6,6,6,7
178,19,29,2,3,atypical,744,746,2,6,6,6,6,8
178,20,29,2,3,atypical,721,749,2,7,7,7,7,8
179,1,26,2,3,atypical,721,749,1,8,8,7,7,7
179,2,26,2,3,atypical,744,746,2,3,5,6,6,7
179,3,26,2,3,atypical,737,745,3,6,5,5,6,6
179,4,26,2,3,atypical,750,743,2,3,5,7,8,6
179,5,26,2,3,atypical,748,740,3,3,6,6,7,7
179,6,26,2,3,atypical,750,736,2,4,5,7,7,7
179,7,26,2,3,atypical,721,733,1,5,5,8,8,7
179,8,26,2,3,atypical,748,730,3,2,5,6,6,7
179,9,26,2,3,atypical,744,722,2,2,7,7,7,7
179,10,26,2,3,atypical,737,719,2,4,7,7,8,7
179,11,26,2,3,atypical,744,716,2,2,5,6,5,6
179,12,26,2,3,atypical,721,714,3,1,4,2,3,9
179,13,26,2,3,atypical,748,713,2,2,6,5,5,6
179,14,26,2,3,atypical,750,710,2,5,5,6,7,6
179,15,26,2,3,atypical,737,709,2,2,6,7,6,6
179,16,26,2,3,atypical,748,707,2,2,5,4,5,6
179,17,26,2,3,atypical,744,706,3,2,5,4,4,6
179,18,26,2,3,atypical,737,704,2,2,4,4,4,5
179,19,26,2,3,atypical,721,703,1,2,5,4,4,6
179,20,26,2,3,atypical,750,701,2,4,5,5,5,7
180,1,29,2,4,typical,750,701,1,2,2,4,3,3
180,2,29,2,4,typical,721,703,1,4,3,5,5,6
180,3,29,2,4,typical,737,704,1,1,2,5,5,7
180,4,29,2,4,typical,744,706,1,2,3,6,6,7
180,5,29,2,4,typical,748,707,3,2,4,5,4,7
180,6,29,2,4,typical,737,709,1,3,4,7,7,8
180,7,29,2,4,typical,750,710,3,4,3,6,5,6
180,8,29,2,4,typical,748,713,1,1,4,3,5,4
180,9,29,2,4,typical,721,714,1,1,3,3,1,5
180,10,29,2,4,typical,744,716,1,2,3,5,5,4
180,11,29,2,4,typical,737,719,1,2,3,6,6,8
180,12,29,2,4,typical,744,722,3,7,7,9,8,8
180,13,29,2,4,typical,748,730,1,6,7,8,8,8
180,14,29,2,4,typical,721,733,1,5,4,8,8,6
180,15,29,2,4,typical,750,736,3,2,3,6,5,5
180,16,29,2,4,typical,748,740,2,3,4,4,4,6
180,17,29,2,4,typical,750,743,3,4,4,4,4,4
180,18,29,2,4,typical,737,745,3,7,8,6,6,5
180,19,29,2,4,typical,744,746,2,7,8,8,8,8
180,20,29,2,4,typical,721,749,1,6,7,7,6,8
181,1,20,2,5,typical,721,749,1,5,6,5,5,8
181,2,20,2,5,typical,744,746,1,6,3,7,6,6
181,3,20,2,5,typical,737,745,1,6,2,7,6,3
181,4,20,2,5,typical,750,743,1,8,5,6,6,4
181,5,20,2,5,typical,748,740,1,5,4,6,6,5
181,6,20,2,5,typical,750,736,3,5,5,7,7,4
181,7,20,2,5,typical,721,733,1,4,2,8,8,4
181,8,20,2,5,typical,748,730,3,4,6,5,4,3
181,9,20,2,5,typical,744,722,1,7,4,6,6,4
181,10,20,2,5,typical,737,719,3,6,7,6,6,4
181,11,20,2,5,typical,744,716,1,3,4,4,3,5
181,12,20,2,5,typical,721,714,1,5,2,7,7,3
181,13,20,2,5,typical,748,713,3,3,6,4,4,6
181,14,20,2,5,typical,750,710,1,5,6,5,4,6
181,15,20,2,5,typical,737,709,1,6,5,7,6,4
181,16,20,2,5,typical,748,707,3,6,2,8,8,3
181,17,20,2,5,typical,744,706,1,6,3,8,7,4
181,18,20,2,5,typical,737,704,1,6,3,7,7,3
181,19,20,2,5,typical,721,703,1,5,6,5,4,7
181,20,20,2,5,typical,750,701,1,5,4,7,7,4
