ID,trial,Age,Sex,Race,condition,adaptor,voice,pitch.judgement,attraction,femininity,likability,friends,typicality
150,7,26,2,4,atypical,128,380,3,5,5,5,5,5
150,8,26,2,4,atypical,173,371,3,6,6,5,6,6
150,9,26,2,4,atypical,365,367,1,5,5,5,5,5
150,10,26,2,4,atypical,377,354,1,5,6,5,5,5
150,11,26,2,4,atypical,173,338,1,5,5,6,5,5
150,12,26,2,4,atypical,377,333,3,4,5,4,5,5
150,13,26,2,4,atypical,128,323,1,4,4,4,4,5
150,14,26,2,4,atypical,354,319,1,5,5,5,5,5
150,15,26,2,4,atypical,365,315,3,6,5,5,5,5
150,16,26,2,4,atypical,128,199,3,5,5,5,5,5
150,17,26,2,4,atypical,354,144,1,5,5,6,5,5
150,18,26,2,4,atypical,173,121,1,5,6,5,5,5
150,19,26,2,4,atypical,365,112,3,5,5,5,5,5
150,20,26,2,4,atypical,377,103,1,5,6,5,5,5
151,1,29,1,2,atypical,377,103,2,3,3,3,1,5
151,2,29,1,2,atypical,365,112,3,9,9,9,9,5
151,3,29,1,2,atypical,173,121,1,8,8,8,8,5
151,4,29,1,2,atypical,354,144,2,9,9,9,9,5
151,5,29,1,2,atypical,128,199,1,7,7,7,2,5
151,6,29,1,2,atypical,365,315,1,4,5,5,4,4
151,7,29,1,2,atypical,354,319,2,6,6,6,5,5
151,8,29,1,2,atypical,128,323,3,4,5,5,2,5
151,9,29,1,2,atypical,377,333,1,5,5,5,5,5
151,10,29,1,2,atypical,173,338,2,3,3,3,3,3
151,11,29,1,2,atypical,377,354,1,6,6,5,5,5
151,12,29,1,2,atypical,365,367,1,5,5,5,3,5
151,13,29,1,2,atypical,173,371,2,5,5,5,3,5
151,14,29,1,2,atypical,128,380,3,6,6,4,4,5
151,15,29,1,2,atypical,354,406,2,5,5,5,3,5
151,16,29,1,2,atypical,354,413,1,7,7,7,7,5
151,17,29,1,2,atypical,377,417,1,5,5,4,4,5
151,18,29,1,2,atypical,365,437,1,6,6,6,5,5
151,19,29,1,2,atypical,173,508,1,8,8,8,8,5
151,20,29,1,2,atypical,128,663,1,5,5,5,3,5
152,1,31,2,4,atypical,377,103,1,4,6,6,7,5
152,2,31,2,4,atypical,365,112,1,7,4,8,6,6
152,3,31,2,4,atypical,173,121,1,7,7,7,7,5
152,4,31,2,4,atypical,354,144,1,7,7,7,7,4
152,5,31,2,4,atypical,128,199,1,4,4,8,7,6
152,6,31,2,4,atypical,365,315,1,7,7,5,4,4
152,7,31,2,4,atypical,354,319,1,6,8,5,5,5
152,8,31,2,4,atypical,128,323,1,2,4,3,4,3
152,9,31,2,4,atypical,377,333,1,8,8,3,9,3
152,10,31,2,4,atypical,173,338,1,3,3,6,4,5
152,11,31,2,4,atypical,377,354,1,6,3,4,3,4
152,12,31,2,4,atypical,365,367,1,3,4,7,8,3
152,13,31,2,4,atypical,173,371,1,6,5,5,4,6
152,14,31,2,4,atypical,128,380,1,3,3,3,4,2
152,15,31,2,4,atypical,354,406,1,8,8,6,7,4
152,16,31,2,4,atypical,354,413,1,8,9,6,8,3
152,17,31,2,4,atypical,377,417,1,3,3,7,7,5
152,18,31,2,4,atypical,365,437,1,3,4,4,4,3
152,19,31,2,4,atypical,173,508,1,2,2,5,5,2
152,20,31,2,4,atypical,128,663,1,3,4,4,2,4
153,1,21,1,2,typical,377,103,2,8,7,8,6,7
153,2,21,1,2,typical,365,122,3,6,8,8,8,7
153,3,21,1,2,typical,173,121,1,3,6,7,6,7
153,4,21,1,2,typical,354,144,3,3,5,4,5,6
153,5,21,1,2,typical,128,199,1,3,6,4,6,5
153,6,21,1,2,typical,365,315,1,6,5,7,5,7
153,7,21,1,2,typical,354,319,1,4,3,4,5,4
153,8,21,1,2,typical,128,323,1,3,4,5,5,6
153,9,21,1,2,typical,377,333,2,2,2,3,4,4
153,10,21,1,2,typical,173,338,1,3,6,7,6,7
153,11,21,1,2,typical,377,354,2,4,3,5,5,5
153,12,21,1,2,typical,365,367,2,3,4,5,3,6
153,13,21,1,2,typical,173,371,2,5,4,6,4,6
153,14,21,1,2,typical,128,380,2,3,5,8,7,8
153,15,21,1,2,typical,354,406,2,3,3,5,4,6
153,16,21,1,2,typical,354,413,2,5,4,6,5,7
153,17,21,1,2,typical,377,417,1,4,6,5,7,6
153,18,21,1,2,typical,365,437,2,2,3,4,5,4
153,19,21,1,2,typical,173,508,2,5,6,5,7,7
153,20,21,1,2,typical,128,663,2,4,5,4,6,5
154,1,23,2,2,typical,377,103,2,8,8,6,5,7
154,2,23,2,2,typical,365,122,2,9,9,9,9,3
154,3,23,2,2,typical,173,121,2,8,9,8,6,5
154,4,23,2,2,typical,354,144,2,7,8,6,4,7
154,5,23,2,2,typical,128,199,3,9,9,8,7,4
154,6,23,2,2,typical,365,315,2,7,8,7,3,8
154,7,23,2,2,typical,354,319,2,7,7,7,5,6
154,8,23,2,2,typical,128,323,3,6,6,7,6,5
154,9,23,2,2,typical,377,333,3,4,8,5,1,8
154,10,23,2,2,typical,173,338,2,7,9,8,6,8
154,11,23,2,2,typical,377,354,2,9,9,8,6,5
154,12,23,2,2,typical,365,367,2,9,9,9,9,3
154,13,23,2,2,typical,173,371,2,7,8,8,3,6
154,14,23,2,2,typical,128,380,3,9,8,8,6,4
154,15,23,2,2,typical,354,406,2,4,9,7,1,8
154,16,23,2,2,typical,354,413,3,6,9,6,2,8
154,17,23,2,2,typical,377,417,1,8,8,8,6,4
154,18,23,2,2,typical,365,437,2,8,8,8,7,6
154,19,23,2,2,typical,173,508,2,6,7,7,6,5
154,20,23,2,2,typical,128,663,3,9,9,9,8,6
155,1,37,2,4,atypical,377,103,1,4,5,8,9,9
155,2,37,2,4,atypical,365,112,1,5,5,6,6,9
155,3,37,2,4,atypical,173,121,1,7,6,6,6,5
155,4,37,2,4,atypical,354,144,1,3,5,6,5,7
155,5,37,2,4,atypical,128,199,3,2,6,3,3,1
155,6,37,2,4,atypical,365,315,1,5,5,5,6,7
155,7,37,2,4,atypical,354,319,2,9,8,8,9,8
155,8,37,2,4,atypical,128,323,1,8,8,9,9,9
155,9,37,2,4,atypical,377,333,1,7,6,7,7,7
155,10,37,2,4,atypical,173,338,2,7,7,8,9,9
155,11,37,2,4,atypical,377,354,1,6,9,5,5,6
155,12,37,2,4,atypical,365,367,3,4,2,6,6,5
155,13,37,2,4,atypical,173,371,3,9,9,7,8,6
155,14,37,2,4,atypical,128,380,1,4,6,8,8,5
155,15,37,2,4,atypical,354,406,1,7,9,8,9,4
155,16,37,2,4,atypical,354,413,1,8,9,9,9,1
155,17,37,2,4,atypical,377,417,1,6,7,6,6,8
155,18,37,2,4,atypical,365,437,3,6,7,7,7,8
155,19,37,2,4,atypical,173,508,1,3,2,7,7,3
155,20,37,2,4,atypical,128,663,2,5,4,6,6,7
156,1,35,1,2,typical,128,663,1,6,7,7,8,7
156,2,35,1,2,typical,173,508,2,6,7,8,7,7
156,3,35,1,2,typical,365,437,2,7,8,7,8,7
156,4,35,1,2,typical,377,417,1,7,8,7,8,7
156,5,35,1,2,typical,354,413,1,5,8,5,8,5
156,6,35,1,2,typical,354,406,1,7,5,6,7,6
156,7,35,1,2,typical,128,380,1,7,6,6,7,6
156,8,35,1,2,typical,173,371,1,4,7,6,7,6
156,9,35,1,2,typical,365,367,1,6,5,6,7,6
156,10,35,1,2,typical,377,354,1,6,5,6,8,7
156,11,35,1,2,typical,173,338,1,7,6,7,6,7
156,12,35,1,2,typical,377,333,2,6,7,8,6,7
156,13,35,1,2,typical,128,323,1,7,6,7,7,6
156,14,35,1,2,typical,354,319,2,6,7,6,7,7
156,15,35,1,2,typical,365,315,2,7,6,7,7,6
156,16,35,1,2,typical,128,199,1,7,6,7,7,6
156,17,35,1,2,typical,354,144,1,7,6,7,6,7
156,18,35,1,2,typical,173,121,1,8,6,8,7,8
156,19,35,1,2,typical,365,112,1,6,8,7,7,6
156,20,35,1,2,typical,377,103,1,7,6,7,7,8
157,1,24,1,1,typical,128,663,2,4,5,6,5,4
157,2,24,1,1,typical,173,508,2,5,4,6,5,6
157,3,24,1,1,typical,365,437,2,6,6,7,6,4
157,4,24,1,1,typical,377,417,3,7,7,7,7,7
157,5,24,1,1,typical,354,413,3,7,8,6,6,3
157,6,24,1,1,typical,354,406,3,4,7,6,5,9
157,7,24,1,1,typical,128,380,2,4,5,5,4,5
157,8,24,1,1,typical,173,371,2,5,5,6,5,9
157,9,24,1,1,typical,365,367,2,4,2,6,5,4
157,10,24,1,1,typical,377,354,2,6,6,6,6,7
157,11,24,1,1,typical,173,338,2,6,7,7,6,8
157,12,24,1,1,typical,377,333,3,4,3,5,4,3
157,13,24,1,1,typical,128,323,2,4,2,5,5,3
157,14,24,1,1,typical,354,319,2,6,6,5,5,6
157,15,24,1,1,typical,365,315,2,5,3,6,5,8
157,16,24,1,1,typical,128,199,2,5,4,6,5,8
157,17,24,1,1,typical,354,144,2,7,7,7,7,7
157,18,24,1,1,typical,173,121,2,4,2,5,5,4
157,19,24,1,1,typical,365,112,2,6,5,6,6,8
157,20,24,1,1,typical,377,103,1,6,7,7,6,6
158,1,46,1,2,typical,377,103,2,6,8,7,6,8
158,2,46,1,2,typical,365,122,1,8,8,7,7,8
158,3,46,1,2,typical,173,121,2,5,6,6,7,9
158,4,46,1,2,typical,354,144,3,7,9,8,8,8
158,5,46,1,2,typical,128,199,1,5,5,4,5,6
158,6,46,1,2,typical,365,315,1,8,8,7,7,7
158,7,46,1,2,typical,354,319,2,7,8,7,7,7
158,8,46,1,2,typical,128,323,3,4,5,4,4,3
158,9,46,1,2,typical,377,333,2,3,4,4,5,4
158,10,46,1,2,typical,173,338,2,6,6,7,6,7
158,11,46,1,2,typical,377,354,2,8,7,8,7,7
158,12,46,1,2,typical,365,367,2,5,4,5,5,6
158,13,46,1,2,typical,173,371,2,6,7,7,7,7
158,14,46,1,2,typical,128,380,1,4,5,5,6,7
158,15,46,1,2,typical,354,406,3,3,3,4,5,4
158,16,46,1,2,typical,354,413,2,3,3,2,3,3
158,17,46,1,2,typical,377,417,2,8,8,8,8,6
158,18,46,1,2,typical,365,437,1,5,4,4,5,5
158,19,46,1,2,typical,173,508,2,7,6,6,5,5
158,20,46,1,2,typical,128,663,1,3,3,3,4,3
159,1,26,1,4,atypical,128,663,1,7,8,7,6,8
159,2,26,1,4,atypical,173,508,1,5,6,6,5,2
159,3,26,1,4,atypical,365,437,2,7,8,8,7,9
159,4,26,1,4,atypical,377,417,1,9,8,9,9,9
159,5,26,1,4,atypical,354,413,1,9,9,7,8,2
159,6,26,1,4,atypical,354,406,1,6,7,7,3,5
159,7,26,1,4,atypical,128,380,3,4,3,2,4,1
159,8,26,1,4,atypical,173,371,3,7,7,6,6,7
159,9,26,1,4,atypical,365,367,3,5,5,6,5,5
159,10,26,1,4,atypical,377,354,1,7,8,8,7,4
159,11,26,1,4,atypical,173,338,1,6,7,8,6,8
159,12,26,1,4,atypical,377,333,1,8,5,7,9,2
159,13,26,1,4,atypical,128,323,2,8,9,8,7,9
159,14,26,1,4,atypical,354,319,1,5,4,5,6,6
159,15,26,1,4,atypical,365,315,3,4,5,5,3,8
159,16,26,1,4,atypical,128,199,1,7,6,5,7,9
159,17,26,1,4,atypical,354,144,1,5,5,4,5,7
159,18,26,1,4,atypical,173,121,1,8,7,8,8,6
159,19,26,1,4,atypical,365,112,3,4,6,5,5,6
159,20,26,1,4,atypical,377,103,2,9,6,8,9,1
160,1,19,1,1,atypical,377,103,1,7,8,7,8,8
160,2,19,1,1,atypical,365,112,2,8,8,8,8,8
160,3,19,1,1,atypical,173,121,1,4,4,5,5,5
160,4,19,1,1,atypical,354,144,3,7,7,7,7,7
160,5,19,1,1,atypical,128,199,2,8,8,8,8,8
160,6,19,1,1,atypical,365,315,1,6,5,5,5,5
160,7,19,1,1,atypical,354,319,1,4,4,4,4,4
160,8,19,1,1,atypical,128,323,1,6,6,6,6,6
160,9,19,1,1,atypical,377,333,1,5,5,5,5,5
160,10,19,1,1,atypical,173,338,1,7,7,7,7,7
160,11,19,1,1,atypical,377,354,1,7,7,8,7,8
160,12,19,1,1,atypical,365,367,3,5,5,5,5,5
160,13,19,1,1,atypical,173,371,1,8,8,8,8,8
160,14,19,1,1,atypical,128,380,1,4,4,4,4,4
160,15,19,1,1,atypical,354,406,1,6,6,6,6,6
160,16,19,1,1,atypical,354,413,1,7,7,7,7,7
160,17,19,1,1,atypical,377,417,1,8,8,8,8,8
160,18,19,1,1,atypical,365,437,1,7,7,7,7,7
160,19,19,1,1,atypical,173,508,1,5,5,5,5,5
160,20,19,1,1,atypical,128,663,1,4,4,4,4,4
161,1,36,2,4,atypical,128,663,1,4,6,5,6,6
161,2,36,2,4,atypical,173,508,1,7,5,6,6,6
161,3,36,2,4,atypical,365,437,2,8,6,6,6,7
161,4,36,2,4,atypical,377,417,1,8,9,8,7,8
161,5,36,2,4,atypical,354,413,1,9,9,8,7,8
161,6,36,2,4,atypical,354,406,1,8,8,7,7,8
161,7,36,2,4,atypical,128,380,1,4,4,5,5,3
161,8,36,2,4,atypical,173,371,1,8,7,7,7,7
161,9,36,2,4,atypical,365,367,2,9,7,8,7,7
161,10,36,2,4,atypical,377,354,1,9,9,7,7,8
161,11,36,2,4,atypical,173,338,1,9,9,6,8,7
161,12,36,2,4,atypical,377,333,1,9,8,7,7,7
161,13,36,2,4,atypical,128,323,1,8,7,7,8,8
161,14,36,2,4,atypical,354,319,1,8,9,8,7,8
161,15,36,2,4,atypical,365,315,1,9,8,8,7,8
161,16,36,2,4,atypical,128,199,1,6,4,6,6,6
161,17,36,2,4,atypical,354,144,1,8,9,7,7,6
161,18,36,2,4,atypical,173,121,1,9,7,8,7,7
161,19,36,2,4,atypical,365,112,2,6,3,6,6,6
161,20,36,2,4,atypical,377,103,1,9,8,7,6,7
162,1,34,1,4,atypical,377,103,1,4,1,4,2,2
162,2,34,1,4,atypical,365,112,2,9,7,8,9,7
162,3,34,1,4,atypical,173,121,1,9,7,8,9,9
162,4,34,1,4,atypical,354,144,1,7,8,9,9,7
162,5,34,1,4,atypical,128,199,2,5,7,9,7,9
162,6,34,1,4,atypical,365,315,3,9,8,9,9,9
162,7,34,1,4,atypical,354,319,1,8,9,7,8,9
162,8,34,1,4,atypical,128,323,1,9,9,7,9,8
162,9,34,1,4,atypical,377,333,1,9,9,8,8,9
162,10,34,1,4,atypical,173,338,1,9,7,9,8,6
162,11,34,1,4,atypical,377,354,3,7,9,8,9,8
162,12,34,1,4,atypical,365,367,3,6,6,9,9,7
162,13,34,1,4,atypical,173,371,1,9,7,8,8,7
162,14,34,1,4,atypical,128,380,2,5,4,8,8,6
162,15,34,1,4,atypical,354,406,3,9,7,9,8,9
162,16,34,1,4,atypical,354,413,1,9,9,9,9,9
162,17,34,1,4,atypical,377,417,1,7,8,9,9,7
162,18,34,1,4,atypical,365,437,2,4,3,5,3,6
162,19,34,1,4,atypical,173,508,2,2,4,3,2,5
162,20,34,1,4,atypical,128,663,2,1,4,2,3,5
163,1,50,1,4,typical,128,663,3,4,5,5,5,3
163,2,50,1,4,typical,173,508,2,3,4,4,3,4
163,3,50,1,4,typical,365,437,2,5,5,5,5,5
163,4,50,1,4,typical,377,417,2,6,6,6,6,7
163,5,50,1,4,typical,354,413,3,6,6,5,5,3
163,6,50,1,4,typical,354,406,2,7,7,6,6,5
163,7,50,1,4,typical,128,380,1,3,3,4,4,3
163,8,50,1,4,typical,173,371,2,5,5,5,5,4
163,9,50,1,4,typical,365,367,2,4,4,4,4,4
163,10,50,1,4,typical,377,354,2,6,6,5,5,7
163,11,50,1,4,typical,173,338,1,7,6,6,6,6
163,12,50,1,4,typical,377,333,2,6,6,6,6,6
163,13,50,1,4,typical,128,323,2,4,5,5,5,4
163,14,50,1,4,typical,354,319,2,5,6,5,4,4
163,15,50,1,4,typical,365,315,2,6,7,6,6,6
163,16,50,1,4,typical,128,199,1,5,5,5,5,5
163,17,50,1,4,typical,354,144,3,5,5,5,5,5
163,18,50,1,4,typical,173,121,1,6,6,6,5,5
163,19,50,1,4,typical,365,112,2,6,6,6,6,4
163,20,50,1,4,typical,377,103,2,7,7,6,6,3
164,1,19,2,1,typical,128,663,1,7,7,8,7,5
164,2,19,2,1,typical,173,508,2,6,5,7,6,6
164,3,19,2,1,typical,365,437,2,5,5,7,6,8
164,4,19,2,1,typical,377,417,2,4,4,7,6,6
164,5,19,2,1,typical,354,413,2,6,6,5,5,4
164,6,19,2,1,typical,354,406,1,7,6,7,7,6
164,7,19,2,1,typical,128,380,3,4,5,6,6,6
164,8,19,2,1,typical,173,371,2,6,6,7,7,8
164,9,19,2,1,typical,365,367,2,5,6,6,6,8
164,10,19,2,1,typical,377,354,2,4,6,6,5,7
164,11,19,2,1,typical,173,338,2,5,6,7,6,6
164,12,19,2,1,typical,377,333,2,6,8,6,5,4
164,13,19,2,1,typical,128,323,2,4,7,7,6,6
164,14,19,2,1,typical,354,319,2,6,7,7,7,5
164,15,19,2,1,typical,365,315,1,6,7,7,7,6
164,16,19,2,1,typical,128,199,3,6,7,7,7,8
164,17,19,2,1,typical,354,144,1,7,7,7,6,7
164,18,19,2,1,typical,173,121,2,5,6,8,8,5
164,19,19,2,1,typical,365,112,3,7,7,6,7,6
164,20,19,2,1,typical,377,103,2,4,5,5,5,7
165,1,33,2,4,atypical,377,103,1,5,9,5,5,6
165,2,33,2,4,atypical,365,112,1,7,9,7,7,5
165,3,33,2,4,atypical,173,121,1,7,9,5,5,5
165,4,33,2,4,atypical,354,144,1,5,5,5,5,5
165,5,33,2,4,atypical,128,199,1,5,5,1,1,5
165,6,33,2,4,atypical,365,315,1,1,9,5,1,4
165,7,33,2,4,atypical,354,319,1,5,5,5,5,5
165,8,33,2,4,atypical,128,323,1,5,6,6,7,7
165,9,33,2,4,atypical,377,333,1,1,3,3,5,5
165,10,33,2,4,atypical,173,338,1,5,5,6,6,5
165,11,33,2,4,atypical,377,354,1,5,5,4,4,5
165,12,33,2,4,atypical,365,367,1,5,5,6,6,7
165,13,33,2,4,atypical,173,371,1,5,5,5,4,4
165,14,33,2,4,atypical,128,380,1,1,5,5,1,1
165,15,33,2,4,atypical,354,406,1,5,5,6,6,7
165,16,33,2,4,atypical,354,413,1,1,1,1,1,1
165,17,33,2,4,atypical,377,417,1,5,7,1,1,7
165,18,33,2,4,atypical,365,437,1,5,6,6,5,6
165,19,33,2,4,atypical,173,508,1,1,5,5,6,6
165,20,33,2,4,atypical,128,663,1,1,1,1,1,1
166,1,23,2,2,typical,377,103,2,7,7,7,7,9
166,2,23,2,2,typical,365,122,2,5,6,7,6,9
166,3,23,2,2,typical,173,121,2,6,7,7,7,7
166,4,23,2,2,typical,354,144,2,6,6,7,6,9
166,5,23,2,2,typical,128,199,2,6,7,8,8,9
166,6,23,2,2,typical,365,315,2,6,7,7,7,8
166,7,23,2,2,typical,354,319,3,7,7,7,7,9
166,8,23,2,2,typical,128,323,3,7,8,7,8,9
166,9,23,2,2,typical,377,333,1,7,6,6,7,9
166,10,23,2,2,typical,173,338,3,5,6,6,7,9
166,11,23,2,2,typical,377,354,3,6,7,7,8,9
166,12,23,2,2,typical,365,367,3,6,6,7,7,9
166,13,23,2,2,typical,173,371,1,6,7,7,7,9
166,14,23,2,2,typical,128,380,2,7,7,7,7,9
166,15,23,2,2,typical,354,406,3,7,6,7,8,9
166,16,23,2,2,typical,354,413,3,7,7,8,8,9
166,17,23,2,2,typical,377,417,3,5,6,6,7,9
166,18,23,2,2,typical,365,437,2,6,7,6,7,9
166,19,23,2,2,typical,173,508,3,6,7,7,8,9
166,20,23,2,2,typical,128,663,2,7,8,7,8,9
167,1,20,2,4,typical,377,103,2,9,9,7,7,6
167,2,20,2,4,typical,365,122,2,9,9,9,9,1
167,3,20,2,4,typical,173,121,2,7,7,9,9,6
167,4,20,2,4,typical,354,144,1,9,9,9,9,4
167,5,20,2,4,typical,128,199,2,9,7,9,9,5
167,6,20,2,4,typical,365,315,2,6,7,7,7,3
167,7,20,2,4,typical,354,319,1,8,9,9,9,5
167,8,20,2,4,typical,128,323,2,5,5,9,9,9
167,9,20,2,4,typical,377,333,2,5,5,4,4,4
167,10,20,2,4,typical,173,338,1,6,5,9,9,9
167,11,20,2,4,typical,377,354,2,9,9,9,9,9
167,12,20,2,4,typical,365,367,2,9,7,9,9,9
167,13,20,2,4,typical,173,371,1,5,5,3,4,4
167,14,20,2,4,typical,128,380,2,9,6,9,9,1
167,15,20,2,4,typical,354,406,2,9,9,9,9,1
167,16,20,2,4,typical,354,413,3,5,9,8,7,4
167,17,20,2,4,typical,377,417,2,8,7,7,7,6
167,18,20,2,4,typical,365,437,2,9,9,9,9,3
167,19,20,2,4,typical,173,508,1,9,9,9,9,1
167,20,20,2,4,typical,128,663,2,6,6,4,4,5
168,1,28,1,4,atypical,128,663,1,4,3,6,5,3
168,2,28,1,4,atypical,173,508,3,3,3,6,5,4
168,3,28,1,4,atypical,365,437,2,5,5,3,4,6
168,4,28,1,4,atypical,377,417,1,8,7,6,6,7
168,5,28,1,4,atypical,354,413,3,9,9,7,8,4
168,6,28,1,4,atypical,354,406,3,7,7,6,7,4
168,7,28,1,4,atypical,128,380,2,5,4,4,5,2
168,8,28,1,4,atypical,173,371,1,6,7,6,8,6
168,9,28,1,4,atypical,365,367,2,6,7,4,5,5
168,10,28,1,4,atypical,377,354,3,9,8,8,9,6
168,11,28,1,4,atypical,173,338,3,7,6,6,7,6
168,12,28,1,4,atypical,377,333,1,4,7,4,3,4
168,13,28,1,4,atypical,128,323,2,6,7,6,7,7
168,14,28,1,4,atypical,354,319,2,8,8,6,5,6
168,15,28,1,4,atypical,365,315,2,3,6,4,4,3
168,16,28,1,4,atypical,128,199,3,5,6,6,6,8
168,17,28,1,4,atypical,354,144,2,7,8,8,7,6
168,18,28,1,4,atypical,173,121,1,8,7,5,6,6
168,19,28,1,4,atypical,365,112,2,9,7,8,9,6
168,20,28,1,4,atypical,377,103,3,7,8,7,9,7
169,1,65,1,4,atypical,128,663,1,6,7,6,7,8
169,2,65,1,4,atypical,173,508,1,7,9,8,8,9
169,3,65,1,4,atypical,365,437,2,5,6,7,7,9
169,4,65,1,4,atypical,377,417,1,7,8,6,7,8
169,5,65,1,4,atypical,354,413,3,8,9,9,9,6
169,6,65,1,4,atypical,354,406,1,9,9,9,9,6
169,7,65,1,4,atypical,128,380,1,7,8,7,8,9
169,8,65,1,4,atypical,173,371,3,7,8,9,8,7
169,9,65,1,4,atypical,365,367,3,9,8,9,8,8
169,10,65,1,4,atypical,377,354,1,9,9,9,9,7
169,11,65,1,4,atypical,173,338,1,9,9,9,9,5
169,12,65,1,4,atypical,377,333,1,9,9,9,9,4
169,13,65,1,4,atypical,128,323,3,7,6,7,8,8
169,14,65,1,4,atypical,354,319,3,8,8,8,9,7
169,15,65,1,4,atypical,365,315,1,9,9,9,9,5
169,16,65,1,4,atypical,128,199,1,7,8,8,9,6
169,17,65,1,4,atypical,354,144,3,7,7,7,8,9
169,18,65,1,4,atypical,173,121,1,7,7,7,8,9
169,19,65,1,4,atypical,365,112,3,8,9,8,7,7
169,20,65,1,4,atypical,377,103,1,8,7,8,8,7
170,1,22,1,4,atypical,377,103,2,7,7,7,7,6
170,2,22,1,4,atypical,365,112,2,6,5,7,7,6
170,3,22,1,4,atypical,173,121,1,5,6,6,6,5
170,4,22,1,4,atypical,354,144,2,7,6,7,7,4
170,5,22,1,4,atypical,128,199,1,6,5,6,7,5
170,6,22,1,4,atypical,365,315,2,5,6,5,5,6
170,7,22,1,4,atypical,354,319,2,5,6,5,6,5
170,8,22,1,4,atypical,128,323,2,7,6,7,8,4
170,9,22,1,4,atypical,377,333,1,6,7,7,7,4
170,10,22,1,4,atypical,173,338,2,5,6,6,6,8
170,11,22,1,4,atypical,377,354,1,7,7,7,7,6
170,12,22,1,4,atypical,365,367,2,6,4,6,6,6
170,13,22,1,4,atypical,173,371,2,7,8,8,7,5
170,14,22,1,4,atypical,128,380,1,5,4,6,7,6
170,15,22,1,4,atypical,354,406,2,7,7,7,8,5
170,16,22,1,4,atypical,354,413,1,7,7,7,8,5
170,17,22,1,4,atypical,377,417,2,6,4,6,7,4
170,18,22,1,4,atypical,365,437,2,6,4,6,5,6
170,19,22,1,4,atypical,173,508,1,5,4,6,6,3
170,20,22,1,4,atypical,128,663,3,4,6,5,6,4
171,1,30,1,4,typical,128,663,2,6,5,9,9,8
171,2,30,1,4,typical,173,508,2,9,7,8,9,4
171,3,30,1,4,typical,365,437,2,4,7,8,9,3
171,4,30,1,4,typical,377,417,2,6,8,4,6,9
171,5,30,1,4,typical,354,413,2,9,9,7,8,8
171,6,30,1,4,typical,354,406,1,8,8,7,8,8
171,7,30,1,4,typical,128,380,1,6,4,8,9,3
171,8,30,1,4,typical,173,371,2,4,3,8,9,4
171,9,30,1,4,typical,365,367,2,3,2,7,8,4
171,10,30,1,4,typical,377,354,2,4,7,5,7,6
171,11,30,1,4,typical,173,338,2,6,8,7,9,6
171,12,30,1,4,typical,377,333,1,1,8,5,3,8
171,13,30,1,4,typical,128,323,2,5,7,6,3,6
171,14,30,1,4,typical,354,319,2,4,6,7,4,7
171,15,30,1,4,typical,365,315,2,7,8,6,7,8
171,16,30,1,4,typical,128,199,1,4,3,8,8,7
171,17,30,1,4,typical,354,144,2,7,6,8,9,8
171,18,30,1,4,typical,173,121,1,4,7,8,9,7
171,19,30,1,4,typical,365,112,2,6,3,8,9,7
171,20,30,1,4,typical,377,103,2,6,7,6,8,9
172,1,42,2,4,atypical,128,663,1,4,9,4,3,6
172,2,42,2,4,atypical,173,508,1,2,3,3,2,3
172,3,42,2,4,atypical,365,437,2,4,8,5,5,7
172,4,42,2,4,atypical,377,417,1,5,8,7,5,7
172,5,42,2,4,atypical,354,413,1,6,9,4,3,4
172,6,42,2,4,atypical,354,406,1,7,9,3,3,7
172,7,42,2,4,atypical,128,380,1,6,4,5,5,5
172,8,42,2,4,atypical,173,371,1,6,7,8,7,8
172,9,42,2,4,atypical,365,367,3,6,6,5,5,5
172,10,42,2,4,atypical,377,354,1,8,8,7,5,6
172,11,42,2,4,atypical,173,338,1,7,8,8,8,7
172,12,42,2,4,atypical,377,333,1,6,9,4,4,7
172,13,42,2,4,atypical,128,323,1,8,7,8,8,8
172,14,42,2,4,atypical,354,319,1,4,7,6,6,6
172,15,42,2,4,atypical,365,315,3,2,6,5,4,7
172,16,42,2,4,atypical,128,199,2,7,7,7,6,7
172,17,42,2,4,atypical,354,144,1,7,7,7,6,7
172,18,42,2,4,atypical,173,121,1,6,8,7,6,6
172,19,42,2,4,atypical,365,112,3,8,7,6,6,5
172,20,42,2,4,atypical,377,103,1,7,8,7,6,6
173,1,31,2,4,typical,377,103,2,7,6,6,7,7
173,2,31,2,4,typical,365,122,1,7,5,7,7,4
173,3,31,2,4,typical,173,121,1,7,7,7,6,7
173,4,31,2,4,typical,354,144,2,4,6,5,6,4
173,5,31,2,4,typical,128,199,1,4,6,7,7,5
173,6,31,2,4,typical,365,315,2,5,3,5,6,3
173,7,31,2,4,typical,354,319,2,6,5,5,6,5
173,8,31,2,4,typical,128,323,3,3,5,4,5,3
173,9,31,2,4,typical,377,333,2,6,6,5,6,7
173,10,31,2,4,typical,173,338,2,4,4,6,5,4
173,11,31,2,4,typical,377,354,2,7,7,5,4,7
173,12,31,2,4,typical,365,367,2,3,4,4,4,5
173,13,31,2,4,typical,173,371,2,5,5,6,6,5
173,14,31,2,4,typical,128,380,1,4,3,6,6,2
173,15,31,2,4,typical,354,406,2,8,7,6,6,5
173,16,31,2,4,typical,354,413,2,7,8,6,7,7
173,17,31,2,4,typical,377,417,1,2,4,6,6,5
173,18,31,2,4,typical,365,437,2,3,3,6,5,4
